"","player_id","firstName","lastName","nationality","birthCity","primaryPosition","birthDate","link","s20122013","s20132014","s20142015","s20152016","s20162017","s20172018"
"1633",8477957,"Nikita","Scherbak","RUS","Moscow","RW","1995-12-30","/api/v1/people/8477957",0,0,0,0,1,1
"1634",8477446,"Michael","McCarron","USA","Grosse Pointe","RW","1995-03-07","/api/v1/people/8477446",0,0,0,1,1,1
"1635",8477476,"Artturi","Lehkonen","FIN","Piikkio","LW","1995-07-04","/api/v1/people/8477476",0,0,0,0,1,1
"1636",8478963,"Ryan","Johnston","CAN","Sudbury","D","1992-02-14","/api/v1/people/8478963",0,0,0,1,1,0
"1637",8476352,"Michael","Mersch","USA","Park Ridge","LW","1992-10-02","/api/v1/people/8476352",0,0,0,14,0,0
"1638",8475278,"Byron","Froese","CAN","Winkler","C","1991-03-12","/api/v1/people/8475278",0,0,0,5,31,1
"1639",8477937,"Jake","Virtanen","CAN","New Westminster","RW","1996-08-17","/api/v1/people/8477937",0,0,0,20,20,20
"1640",8477018,"Ben","Hutton","CAN","Brockville","D","1993-04-20","/api/v1/people/8477018",0,0,0,20,20,20
"1641",8476867,"Brendan","Gaunce","CAN","Sudbury","C","1994-03-25","/api/v1/people/8476867",0,0,0,20,20,20
"1642",8478444,"Brock","Boeser","USA","Burnsville","RW","1997-02-25","/api/v1/people/8478444",0,0,0,0,20,20
"1643",8479290,"Kalle","Kossila","FIN","Kauniainen","C","1993-04-14","/api/v1/people/8479290",0,0,0,0,32,32
"1644",8478842,"Andrei","Mironov","RUS","Moscow","D","1994-07-29","/api/v1/people/8478842",0,0,0,0,0,27
"1645",8478421,"A.J.","Greer","CAN","Joliette","LW","1996-12-14","/api/v1/people/8478421",0,0,0,0,27,27
"1646",8478928,"Sergei","Plotnikov","RUS","Komsomolsk","LW","1990-06-03","/api/v1/people/8478928",0,0,0,17,0,0
"1647",8476915,"Jujhar","Khaira","CAN","Surrey","LW","1994-08-13","/api/v1/people/8476915",0,0,0,25,25,25
"1648",8477498,"Darnell","Nurse","CAN","Hamilton","D","1995-02-04","/api/v1/people/8477498",0,0,25,25,25,25
"1649",8476902,"Esa","Lindell","FIN","Vantaa","D","1994-05-23","/api/v1/people/8476902",0,0,0,15,15,15
"1650",8476966,"Gemel","Smith","CAN","Toronto","C","1994-04-16","/api/v1/people/8476966",0,0,0,0,15,15
"1651",8477461,"Remi","Elie","CAN","Cornwall","LW","1995-04-16","/api/v1/people/8477461",0,0,0,0,15,15
"1652",8476913,"Devin","Shore","CAN","Ajax","C","1994-07-19","/api/v1/people/8476913",0,0,0,15,15,15
"1653",8477450,"Jason","Dickinson","CAN","Georgetown","C","1995-07-04","/api/v1/people/8477450",0,0,0,15,15,15
"1654",8475343,"Nic","Dowd","USA","Huntsville","C","1990-05-27","/api/v1/people/8475343",0,0,0,14,14,14
"1655",8478463,"Anthony","Beauvillier","CAN","Sorel-Tracy","C","1997-06-08","/api/v1/people/8478463",0,0,0,0,22,22
"1656",8477936,"Michael","Dal Colle","CAN","Richmond Hill","LW","1996-06-20","/api/v1/people/8477936",0,0,0,0,0,22
"1657",8476921,"Jordan","Martinook","CAN","Brandon","LW","1992-07-25","/api/v1/people/8476921",0,0,28,28,28,28
"1658",8479206,"Tanner","Fritz","CAN","Grande Prairie","C","1991-08-20","/api/v1/people/8479206",0,0,0,0,0,22
"1659",8479345,"Jakob","Chychrun","USA","Boca Raton","D","1998-03-31","/api/v1/people/8479345",0,0,0,0,28,28
"1660",8478432,"Christian","Fischer","USA","Chicago","RW","1997-04-15","/api/v1/people/8478432",0,0,0,0,28,28
"1661",8479343,"Clayton","Keller","USA","Chesterfield","C","1998-07-29","/api/v1/people/8479343",0,0,0,0,28,28
"1662",8480222,"Sebastian","Aho","SWE","Umea","D","1996-02-17","/api/v1/people/8480222",0,0,0,0,0,22
"1663",8477943,"Brendan","Perlini","GBR","Guildford","LW","1996-04-27","/api/v1/people/8477943",0,0,0,0,28,28
"1664",8477503,"Max","Domi","CAN","Winnipeg","LW","1995-03-02","/api/v1/people/8477503",0,0,0,28,28,28
"1665",8477527,"Ross","Johnston","CAN","Charlottetown","LW","1994-02-18","/api/v1/people/8477527",0,0,0,22,0,22
"1666",8477989,"Christian","Dvorak","USA","Palos","C","1996-02-02","/api/v1/people/8477989",0,0,0,0,28,28
"1667",8478445,"Mathew","Barzal","CAN","Coquitlam","C","1997-05-26","/api/v1/people/8478445",0,0,0,0,22,22
"1668",8478474,"Lawson","Crouse","CAN","Mt. Brydges","LW","1997-06-23","/api/v1/people/8478474",0,0,0,0,28,28
"1669",8477460,"Laurent","Dauphin","CAN","Repentigny","C","1995-03-27","/api/v1/people/8477460",0,0,0,28,28,28
"1670",8478440,"Dylan","Strome","CAN","Mississauga","C","1997-03-07","/api/v1/people/8478440",0,0,0,0,28,28
"1671",8479483,"Yohann","Auvitu","FRA","Ivry-sur-Seine","D","1989-07-27","/api/v1/people/8479483",0,0,0,0,23,25
"1672",8478566,"Sergey","Kalinin","RUS","Omsk","C","1991-03-17","/api/v1/people/8478566",0,0,0,23,23,0
"1673",8478397,"Rasmus","Andersson","SWE","Malmö","D","1996-10-27","/api/v1/people/8478397",0,0,0,0,21,21
"1674",8477945,"Julius","Honka","FIN","Jyväskylä","D","1995-12-03","/api/v1/people/8477945",0,0,0,0,15,15
"1675",8477938,"Haydn","Fleury","CAN","Carlyle","D","1996-07-08","/api/v1/people/8477938",0,0,0,0,0,26
"1676",8477415,"Anton","Slepyshev","RUS","Penza","LW","1994-05-13","/api/v1/people/8477415",0,0,0,25,25,25
"1677",8478427,"Sebastian","Aho","FIN","Rauma","RW","1997-07-26","/api/v1/people/8478427",0,0,0,0,26,26
"1678",8477458,"Valentin","Zykov","RUS","St. Petersburg","LW","1995-05-15","/api/v1/people/8477458",0,0,0,0,26,26
"1679",8476988,"Matt","Benning","CAN","Edmonton","D","1994-05-25","/api/v1/people/8476988",0,0,0,0,25,25
"1680",8479465,"Drake","Caggiula","CAN","Pickering","LW","1994-06-20","/api/v1/people/8479465",0,0,0,0,25,25
"1681",8479344,"Jesse","Puljujarvi","FIN","Alvkarleby","RW","1998-05-07","/api/v1/people/8479344",0,0,0,0,25,25
"1682",8478451,"Ethan","Bear","CAN","Regina","D","1997-06-26","/api/v1/people/8478451",0,0,0,0,0,25
"1683",8476934,"Brock","McGinn","CAN","Fergus","LW","1994-02-02","/api/v1/people/8476934",0,0,0,26,26,26
"1684",8476416,"Dillon","Simpson","CAN","Edmonton","D","1993-02-10","/api/v1/people/8476416",0,0,0,0,25,0
"1685",8478402,"Connor","McDavid","CAN","Richmond Hill","C","1997-01-13","/api/v1/people/8478402",0,0,0,25,25,25
"1686",8478585,"Derek","Ryan","USA","Spokane","C","1986-12-29","/api/v1/people/8478585",0,0,0,26,26,26
"1687",8477010,"Joseph","Blandisi","CAN","Markham","LW","1994-07-18","/api/v1/people/8477010",0,0,0,23,23,32
"1688",8479316,"Luke","Kunin","USA","Chesterfield","C","1997-12-04","/api/v1/people/8479316",0,0,0,0,0,37
"1689",8476914,"Joonas","Korpisalo","FIN","Pori","G","1994-04-28","/api/v1/people/8476914",0,0,0,36,36,36
"1690",8480158,"Andreas","Borgman","SWE","Stockholm","D","1995-06-18","/api/v1/people/8480158",0,0,0,0,0,5
"1691",8475292,"Tyler","Randell","CAN","Scarborough","RW","1991-06-15","/api/v1/people/8475292",0,0,0,6,0,0
"1692",8474018,"Christopher","DiDomenico","CAN","Toronto","LW","1989-02-20","/api/v1/people/8474018",0,0,0,0,30,30
"1693",8476288,"Ryan","Dzingel","USA","Wheaton","LW","1992-03-09","/api/v1/people/8476288",0,0,0,30,30,30
"1694",8479376,"Victor","Mete","CAN","Woodbridge","D","1998-06-07","/api/v1/people/8479376",0,0,0,0,0,1
"1695",8477810,"Joel","Hanley","CAN","Keswick","D","1991-06-08","/api/v1/people/8477810",0,0,0,1,1,28
"1696",8475736,"Connor","Brickley","USA","Everett","C","1992-02-25","/api/v1/people/8475736",0,0,0,33,0,33
"1697",8477916,"Borna","Rendulic","HRV","Zagreb","RW","1992-03-25","/api/v1/people/8477916",0,0,27,27,20,0
"1698",8477453,"Chris","Bigras","CAN","Orillia","D","1995-02-22","/api/v1/people/8477453",0,0,0,27,0,27
"1699",8477958,"Nikolay","Goldobin","RUS","Moscow","RW","1995-10-07","/api/v1/people/8477958",0,0,0,29,20,20
"1700",8479442,"Troy","Stecher","CAN","Richmond","D","1994-04-07","/api/v1/people/8479442",0,0,0,0,20,20
"1701",8479292,"Charlie","Lindgren","USA","Lakeville","G","1993-12-18","/api/v1/people/8479292",0,0,0,1,1,1
"1702",8477642,"Rinat","Valiev","RUS","Nizhnekamsk","D","1995-05-11","/api/v1/people/8477642",0,0,0,5,0,1
"1703",8478454,"Noah","Juulsen","CAN","Surrey","D","1997-04-02","/api/v1/people/8478454",0,0,0,0,0,1
"1704",8477003,"Riley","Barber","USA","Pittsburgh","RW","1994-02-07","/api/v1/people/8477003",0,0,0,0,24,0
"1705",8474149,"Evgenii","Dadonov","RUS","Chelyabinsk","RW","1989-03-12","/api/v1/people/8474149",0,0,0,0,0,33
"1706",8477955,"Jared","McCann","CAN","Stratford","C","1996-05-31","/api/v1/people/8477955",0,0,0,20,33,33
"1707",8477346,"MacKenzie","Weegar","CAN","Ottawa","D","1994-01-07","/api/v1/people/8477346",0,0,0,0,33,33
"1708",8478843,"Denis","Malgin","CHE","Olten","C","1997-01-18","/api/v1/people/8478843",0,0,0,0,33,33
"1709",8479553,"Maxim","Mamin","RUS","Moscow","C","1995-01-13","/api/v1/people/8479553",0,0,0,0,0,33
"1710",8478366,"Frank","Vatrano","USA","East Longmeadow","C","1994-03-14","/api/v1/people/8478366",0,0,0,6,6,33
"1711",8477452,"Ian","McCoshen","USA","Anaheim","D","1995-08-05","/api/v1/people/8477452",0,0,0,0,33,33
"1712",8477512,"Frederik","Gauthier","CAN","Laval","C","1995-04-26","/api/v1/people/8477512",0,0,0,5,5,5
"1713",8478233,"Andrew","Mangiapane","CAN","Toronto","LW","1996-04-04","/api/v1/people/8478233",0,0,0,0,0,21
"1714",8476924,"Martin","Frk","CZE","Pelhrimov","RW","1993-10-05","/api/v1/people/8476924",0,0,0,0,26,12
"1715",8478562,"Jakub","Nakladal","CZE","Hradec Králové","D","1987-12-30","/api/v1/people/8478562",0,0,0,21,26,0
"1716",8477887,"Patrick","Brown","USA","Bloomfield Hills","C","1992-05-29","/api/v1/people/8477887",0,0,26,26,26,0
"1717",8476450,"Ryan","Sproul","CAN","Mississauga","D","1993-01-13","/api/v1/people/8476450",0,12,0,0,12,10
"1718",8477946,"Dylan","Larkin","USA","Waterford","C","1996-07-30","/api/v1/people/8477946",0,0,0,12,12,12
"1719",8475324,"Nick","Jensen","USA","St. Paul","D","1990-09-21","/api/v1/people/8475324",0,0,0,0,12,12
"1720",8476960,"Andreas","Athanasiou","CAN","London","LW","1994-08-06","/api/v1/people/8476960",0,0,0,12,12,12
"1721",8477511,"Anthony","Mantha","CAN","Longueuil","RW","1994-09-16","/api/v1/people/8477511",0,0,0,12,12,12
"1722",8478075,"Anders","Bjork","USA","Mequon","LW","1996-08-05","/api/v1/people/8478075",0,0,0,0,0,6
"1723",8477959,"Joshua","Ho-Sang","CAN","Toronto","RW","1996-01-22","/api/v1/people/8477959",0,0,0,0,22,22
"1724",8476999,"Linus","Ullmark","SWE","Lugnvik","G","1993-07-31","/api/v1/people/8476999",0,0,0,19,19,19
"1725",8480072,"Lias","Andersson","SWE","Smogen","C","1998-10-13","/api/v1/people/8480072",0,0,0,0,0,10
"1726",8476303,"Rob","O'Gara","USA","Massapequa","D","1993-07-06","/api/v1/people/8476303",0,0,0,0,6,10
"1727",8477337,"John","Gilmour","CAN","Montreal","D","1993-05-17","/api/v1/people/8477337",0,0,0,0,0,10
"1728",8477402,"Pavel","Buchnevich","RUS","Cherepovets","RW","1995-04-17","/api/v1/people/8477402",0,0,0,0,10,10
"1729",8480145,"Neal","Pionk","USA","Hermantown","D","1995-07-29","/api/v1/people/8480145",0,0,0,0,0,10
"1730",8476918,"Jimmy","Vesey","USA","Boston","LW","1993-05-26","/api/v1/people/8476918",0,0,0,0,10,10
"1731",8480382,"Alexandar","Georgiev","RUS","Ruse","G","1996-02-10","/api/v1/people/8480382",0,0,0,0,0,10
"1732",8480078,"Filip","Chytil","CZE","Kromeriz","C","1999-09-05","/api/v1/people/8480078",0,0,0,0,0,10
"1733",8478449,"Roope","Hintz","FIN","Tampere","LW","1996-11-17","/api/v1/people/8478449",0,0,0,0,0,0
"1734",8477997,"Nikita","Tryamkin","RUS","Yekaterinburg","D","1994-08-30","/api/v1/people/8477997",0,0,0,20,20,0
"1735",8475210,"Anton","Rodin","SWE","Stockholm","RW","1990-11-21","/api/v1/people/8475210",0,0,0,0,20,0
"1736",8476200,"Paul","Thompson","USA","Methuen","RW","1988-11-30","/api/v1/people/8476200",0,0,0,23,33,0
"1737",8477851,"Jordan","Oesterle","USA","Dearborn Heights","D","1992-06-25","/api/v1/people/8477851",0,0,25,25,25,11
"1738",8477471,"Dillon","Heatherington","CAN","Calgary","D","1995-05-09","/api/v1/people/8477471",0,0,0,0,0,15
"1739",8477426,"Nick","Paul","CAN","Mississauga","LW","1995-03-20","/api/v1/people/8477426",0,0,0,30,30,30
"1740",8477433,"Ben","Harpur","CAN","Hamilton","D","1995-01-12","/api/v1/people/8477433",0,0,0,30,30,30
"1741",8478469,"Thomas","Chabot","CAN","Sainte-Marie","D","1997-01-30","/api/v1/people/8478469",0,0,0,0,30,30
"1742",8476396,"Steven","Fogarty","USA","Chambersburg","C","1993-04-19","/api/v1/people/8476396",0,0,0,0,0,10
"1743",8477816,"Michael","Zalewski","USA","New Hartford","LW","1992-08-18","/api/v1/people/8477816",0,20,0,20,20,0
"1744",8478564,"Joonas","Kemppainen","FIN","Kajaani","C","1988-04-07","/api/v1/people/8478564",0,0,0,6,0,0
"1745",8480144,"David","Kampf","CZE","Chomutov","C","1995-01-12","/api/v1/people/8480144",0,0,0,0,0,11
"1746",8479337,"Alex","DeBrincat","USA","Farmington Hills","RW","1997-12-18","/api/v1/people/8479337",0,0,0,0,0,11
"1747",8480153,"Victor","Ejdsell","SWE","Karlstad","C","1995-06-06","/api/v1/people/8480153",0,0,0,0,0,11
"1748",8480172,"Jan","Rutta","CZE","Písek","D","1990-07-29","/api/v1/people/8480172",0,0,0,0,0,11
"1749",8478407,"Vince","Dunn","CAN","Mississauga","D","1996-10-29","/api/v1/people/8478407",0,0,0,0,0,18
"1750",8479588,"Nolan","Stevens","CAN","Brantford","C","1996-07-22","/api/v1/people/8479588",0,0,0,0,0,0
"1751",8477401,"John","Hayden","USA","Chicago","RW","1995-02-14","/api/v1/people/8477401",0,0,0,0,11,11
"1752",8479420,"Tage","Thompson","USA","Phoenix","C","1997-10-30","/api/v1/people/8479420",0,0,0,0,0,18
"1753",8480761,"Mitch","Reinke","USA","STILLWATER","D","1996-02-04","/api/v1/people/8480761",0,0,0,0,0,18
"1754",8478106,"Dylan","Sikura","CAN","Aurora","RW","1995-06-01","/api/v1/people/8478106",0,0,0,0,0,11
"1755",8479595,"Blake","Hillman","USA","Elk River","D","1996-01-26","/api/v1/people/8479595",0,0,0,0,0,11
"1756",8477472,"Carl","Dahlstrom","SWE","Stockholm","D","1995-01-28","/api/v1/people/8477472",0,0,0,0,0,11
"1757",8478146,"Matthew","Highmore","CAN","Halifax","C","1996-02-27","/api/v1/people/8478146",0,0,0,0,0,11
"1758",8478528,"Tanner","Kero","USA","Hancock","C","1992-07-24","/api/v1/people/8478528",0,0,0,11,11,11
"1759",8476343,"Garret","Sparks","USA","Elmhurst","G","1993-06-28","/api/v1/people/8476343",0,0,0,5,0,0
"1760",8477491,"Nicholas","Baptiste","CAN","Ottawa","RW","1995-08-04","/api/v1/people/8477491",0,0,0,0,19,19
"1761",8480727,"Zach","Whitecloud","CAN","Brandon","D","1996-11-28","/api/v1/people/8480727",0,0,0,0,0,38
"1762",8478488,"Filip","Chlapik","CZE","Prague","C","1997-06-03","/api/v1/people/8478488",0,0,0,0,0,30
"1763",8477479,"Tyler","Bertuzzi","CAN","Sudbury","LW","1995-02-24","/api/v1/people/8477479",0,0,0,0,12,12
"1764",8475982,"Erik","Burgdoerfer","USA","Abington","D","1988-12-11","/api/v1/people/8475982",0,0,0,0,19,30
"1765",8478400,"Colin","White","USA","Boston","C","1997-01-30","/api/v1/people/8478400",0,0,0,0,30,30
"1766",8474588,"Viktor","Tikhonov","RUS","Riga","RW","1988-05-12","/api/v1/people/8474588",0,0,0,28,0,0
"1767",8476894,"Brendan","Leipsic","CAN","Winnipeg","LW","1994-05-19","/api/v1/people/8476894",0,0,0,5,0,38
"1768",8478584,"Vojtech","Mozik","CZE","Prague","D","1992-12-26","/api/v1/people/8478584",0,0,0,23,0,0
"1769",8475413,"Justin","Dowling","CAN","Calgary","C","1990-10-01","/api/v1/people/8475413",0,0,0,0,15,0
"1770",8478495,"Denis","Gurianov","RUS","Togliatti","RW","1997-06-07","/api/v1/people/8478495",0,0,0,0,15,0
"1771",8476982,"Danny","O'Regan","USA","Berlin","C","1994-01-30","/api/v1/people/8476982",0,0,0,0,29,29
"1772",8476910,"Scott","Kosmachuk","CAN","Richmond Hill","RW","1994-01-24","/api/v1/people/8476910",0,0,0,35,0,0
"1773",8471714,"Michael","Sauer","USA","St. Cloud","D","1987-08-07","/api/v1/people/8471714",0,0,0,0,0,0
"1774",8468224,"Sean","Avery","CAN","North York","LW","1980-04-10","/api/v1/people/8468224",0,0,0,0,0,0
"1775",8459462,"Bryan","McCabe","CAN","St. Catharines","D","1975-06-08","/api/v1/people/8459462",0,0,0,0,0,0
"1776",8470299,"Erik","Christensen","CAN","Edmonton","C","1983-12-17","/api/v1/people/8470299",0,0,0,0,0,0
"1777",8460562,"Chris","Drury","USA","Trumbull","C","1976-08-20","/api/v1/people/8460562",0,0,0,0,0,0
"1778",8462047,"Martin","Biron","CAN","Lac St. Charles","G","1977-08-15","/api/v1/people/8462047",10,10,0,0,0,0
"1779",8468463,"Mathieu","Darche","CAN","Montreal","LW","1976-11-26","/api/v1/people/8468463",0,0,0,0,0,0
"1780",8470678,"Alexandre","Picard","CAN","Gatineau","D","1985-07-05","/api/v1/people/8470678",0,0,0,0,0,0
"1781",8467439,"Jaroslav","Spacek","CZE","Rokycany","D","1974-02-11","/api/v1/people/8467439",0,0,0,0,0,0
"1782",8466144,"Paul","Mara","USA","Ridgewood","D","1979-09-07","/api/v1/people/8466144",0,0,0,0,0,0
"1783",8462176,"Brent","Sopel","CAN","Calgary","D","1977-01-07","/api/v1/people/8462176",0,0,0,0,0,0
"1784",8467913,"Alex","Auld","CAN","Cold Lake","G","1981-01-07","/api/v1/people/8467913",0,0,0,0,0,0
"1785",8471411,"Chad","Kolarik","USA","Abington","C","1986-01-26","/api/v1/people/8471411",0,0,0,0,0,0
"1786",8474670,"Andre","Petersson","SWE","Olofstrom","RW","1990-09-11","/api/v1/people/8474670",0,0,0,0,0,0
"1787",8460535,"Jose","Theodore","CAN","Laval","G","1976-09-13","/api/v1/people/8460535",33,0,0,0,0,0
"1788",8466371,"John","Madden","CAN","Toronto","C","1973-05-04","/api/v1/people/8466371",0,0,0,0,0,0
"1789",8476268,"Mattias","Sjogren","SWE","Landskrona","C","1987-11-27","/api/v1/people/8476268",0,0,0,0,0,0
"1790",8467430,"Dany","Sabourin","CAN","Val D'or","G","1980-09-02","/api/v1/people/8467430",0,0,0,0,0,0
"1791",8476767,"Sebastian","Stalberg","SWE","Gothenburg","RW","1990-03-06","/api/v1/people/8476767",0,0,0,0,0,0
"1792",8471996,"Bracken","Kearns","CAN","North Vancouver","C","1981-05-12","/api/v1/people/8471996",29,29,0,22,22,0
"1793",8475365,"Sena","Acolatse","CAN","Hayward","D","1990-11-28","/api/v1/people/8475365",0,0,0,0,0,0
"1794",8476810,"Travis","Oleksuk","CAN","Thunder Bay","C","1989-02-03","/api/v1/people/8476810",0,0,0,0,0,0
"1795",8475939,"J.P.","Anderson","CAN","Toronto","G","1992-04-27","/api/v1/people/8475939",0,0,0,0,0,0
"1796",8460541,"Richard","Park","USA","Seoul","RW","1976-05-27","/api/v1/people/8460541",0,0,0,0,0,0
"1797",8471756,"Oskars","Bartulis","LVA","Ogre","D","1987-01-21","/api/v1/people/8471756",0,0,0,0,0,0
"1798",8459427,"Rob","Niedermayer","CAN","Cassiar","C","1974-12-28","/api/v1/people/8459427",0,0,0,0,0,0
"1799",8467878,"Tim","Connolly","USA","Syracuse","C","1981-05-07","/api/v1/people/8467878",0,0,0,0,0,0
"1800",8471419,"Mark","Mancari","CAN","London","RW","1985-07-11","/api/v1/people/8471419",0,0,0,0,0,0
"1801",8459579,"Patrick","Lalime","CAN","St. Bonaventure","G","1974-07-07","/api/v1/people/8459579",0,0,0,0,0,0
"1802",8459640,"Mike","Grier","USA","Detroit","RW","1975-01-05","/api/v1/people/8459640",0,0,0,0,0,0
"1803",8469472,"Shaone","Morrisonn","CAN","Vancouver","D","1982-12-23","/api/v1/people/8469472",0,0,0,0,0,0
"1804",8473497,"Dennis","Persson","SWE","Nykoping","D","1988-06-02","/api/v1/people/8473497",0,0,0,0,0,0
"1805",8458525,"Brian","Rolston","USA","Flint","RW","1973-02-21","/api/v1/people/8458525",0,0,0,0,0,0
"1806",8470636,"Josh","Hennessy","USA","Brockton","C","1985-02-07","/api/v1/people/8470636",0,0,0,0,0,0
"1807",8474607,"Max","Sauve","CAN","Tours","C","1990-01-30","/api/v1/people/8474607",0,0,0,0,0,0
"1808",8475771,"Mark","Visentin","CAN","Hamilton","G","1992-08-07","/api/v1/people/8475771",0,28,0,0,0,0
"1809",8474745,"Paul","Karpowich","CAN","Thunder Bay","G","1988-10-25","/api/v1/people/8474745",0,0,0,0,0,0
"1810",8475257,"Peter","Andersson","SWE","Kvidinge","D","1991-04-13","/api/v1/people/8475257",0,0,0,0,0,0
"1811",8475978,"Alexandre","Mallet","CAN","Amqui","LW","1992-05-22","/api/v1/people/8475978",0,0,0,0,0,0
"1812",8471409,"Andrew","Gordon","CAN","Porters Lake","RW","1985-12-13","/api/v1/people/8471409",20,0,0,0,0,0
"1813",8475300,"Joe","Cannata","USA","Wakefield","G","1990-01-02","/api/v1/people/8475300",0,0,0,0,0,0
"1814",8469681,"Ryan","Hollweg","USA","Downey","LW","1983-04-23","/api/v1/people/8469681",0,0,0,0,0,0
"1815",8474875,"Brent","Raedeke","CAN","Regina","C","1990-05-29","/api/v1/people/8474875",0,0,0,0,0,0
"1816",8471011,"Garrett","Stafford","USA","Los Angeles","D","1980-01-28","/api/v1/people/8471011",0,0,0,0,0,0
"1817",8474488,"Matt","Climie","CAN","Leduc","G","1983-02-11","/api/v1/people/8474488",0,0,0,0,0,0
"1818",8471261,"Dane","Byers","CAN","Nipawin","LW","1986-02-21","/api/v1/people/8471261",0,0,0,0,0,0
"1819",8473409,"Logan","Pyett","CAN","Regina","D","1988-05-26","/api/v1/people/8473409",0,0,0,0,0,0
"1820",8475707,"Ilari","Filppula","FIN","Vantaa","C","1981-11-05","/api/v1/people/8475707",0,0,0,0,0,0
"1821",8471221,"Alexandre","Picard","CAN","Les Saules","LW","1985-10-09","/api/v1/people/8471221",0,0,0,0,0,0
"1822",8474378,"Matt","Beaudoin","CAN","Rock Forest","C","1984-04-06","/api/v1/people/8474378",0,0,0,0,0,0
"1823",8474620,"Danny","Kristo","USA","Edina","RW","1990-06-18","/api/v1/people/8474620",0,0,0,0,0,0
"1824",8477221,"Tommy","Hughes","CAN","London","D","1992-04-07","/api/v1/people/8477221",0,0,0,0,0,0
"1825",8477214,"Conor","Allen","USA","Chicago","D","1990-01-31","/api/v1/people/8477214",0,10,10,0,0,0
"1826",8470263,"David","Leneveu","CAN","Fernie","G","1983-05-23","/api/v1/people/8470263",0,0,0,0,0,0
"1827",8475845,"Justin","Florek","USA","Marquette","LW","1990-05-18","/api/v1/people/8475845",0,6,0,0,0,0
"1828",8479432,"Nick","Ellis","USA","Millersville","G","1994-01-18","/api/v1/people/8479432",0,0,0,0,0,0
"1829",8476949,"Joey","Laleggia","CAN","Burnaby","LW","1992-06-24","/api/v1/people/8476949",0,0,0,0,0,0
"1830",8479368,"Max","Jones","USA","Rochester","LW","1998-02-17","/api/v1/people/8479368",0,0,0,0,0,0
"1831",8479294,"Kevin","Boyle","USA","Manalapan","G","1992-05-30","/api/v1/people/8479294",0,0,0,0,0,0
"1832",8479351,"Sam","Steel","CAN","Ardrossan","C","1998-02-03","/api/v1/people/8479351",0,0,0,0,0,0
"1833",8475833,"Bill","Arnold","USA","Boston","C","1992-05-13","/api/v1/people/8475833",0,21,0,0,0,0
"1834",8476890,"Patrick","Sieloff","USA","Ann Arbor","D","1994-05-15","/api/v1/people/8476890",0,0,0,21,0,30
"1835",8476505,"Turner","Elson","CAN","New Westminster","C","1992-09-13","/api/v1/people/8476505",0,0,0,21,0,0
"1836",8476950,"Ryan","Culkin","CAN","Montreal","D","1993-12-15","/api/v1/people/8476950",0,0,0,0,0,0
"1837",8476970,"Andrew","O'Brien","CAN","Hamilton","D","1992-11-21","/api/v1/people/8476970",0,0,0,0,0,0
"1838",8477863,"Ryan","Faragher","CAN","Thunder Bay","G","1990-07-03","/api/v1/people/8477863",0,0,0,0,0,0
"1839",8477489,"Keegan","Kanzig","CAN","Athabasca","D","1995-02-26","/api/v1/people/8477489",0,0,0,0,0,0
"1840",8478559,"Matthew","O'Connor","CAN","Sault Ste. Marie","G","1992-02-14","/api/v1/people/8478559",0,0,0,30,0,0
"1841",8477971,"Andreas","Englund","SWE","Stockholm","D","1996-01-21","/api/v1/people/8477971",0,0,0,0,30,30
"1842",8476323,"Max","McCormick","USA","De Pere","LW","1992-05-01","/api/v1/people/8476323",0,0,0,30,30,30
"1843",8477920,"Johan","Alm","SWE","Skellefteå","D","1992-01-28","/api/v1/people/8477920",0,0,0,0,0,0
"1844",8473921,"Joe","Piskula","USA","Antigo","D","1984-07-05","/api/v1/people/8473921",0,34,34,0,0,0
"1845",8475723,"Petr","Straka","CZE","Plzen","RW","1992-06-15","/api/v1/people/8475723",0,0,16,0,0,0
"1846",8477190,"Brandon","Alderson","CAN","Oakville","RW","1992-01-22","/api/v1/people/8477190",0,0,0,0,0,0
"1847",8471186,"Yann","Danis","CAN","Lafontaine","G","1981-06-21","/api/v1/people/8471186",25,0,0,23,0,0
"1848",8476763,"Calvin","Heeter","USA","St. Louis","G","1988-11-02","/api/v1/people/8476763",0,16,0,0,0,0
"1849",8471301,"Jeff","Glass","CAN","Calgary","G","1985-11-19","/api/v1/people/8471301",0,0,0,0,0,11
"1850",8476896,"Jake","Paterson","CAN","Mississauga","G","1994-05-03","/api/v1/people/8476896",0,0,0,0,0,0
"1851",8476412,"Jordan","Binnington","CAN","Richmond Hill","G","1993-07-11","/api/v1/people/8476412",0,0,0,18,0,0
"1852",8476922,"Boo","Nieves","USA","Syracuse","C","1994-01-23","/api/v1/people/8476922",0,0,0,0,10,10
"1853",8475789,"Jack","Campbell","USA","Port Huron","G","1992-01-09","/api/v1/people/8475789",0,15,0,0,14,14
"1854",8460577,"Milan","Hejduk","CZE","Usti","RW","1976-02-14","/api/v1/people/8460577",27,0,0,0,0,0
"1855",8471705,"Brendan","Mikkelson","CAN","Regina","D","1987-06-22","/api/v1/people/8471705",31,0,0,0,0,0
"1856",8475304,"Scott","Timmins","CAN","Hamilton","C","1989-09-11","/api/v1/people/8475304",33,0,0,0,0,0
"1857",8477811,"Ryan","Haggerty","USA","Stamford","RW","1993-03-04","/api/v1/people/8477811",0,0,0,0,0,0
